smiles	MW	LogP	TPSA
CCOc1cccc(/C=N/NC(=O)c2cccc(C)c2)c1O	298.132	2.863	70.920
Cc1ccc(C)n1-c1ccc(C(=O)NCc2ccco2)c(O)c1	310.132	3.323	67.400
Cc1cccc(N2C(=O)c3ccc(Cl)c([N+](=O)[O-])c3C2=O)c1	316.025	3.357	80.520
CC(=O)N[C@H](c1ccc(C)cc1)c1n[nH]c2c1CCCC2=O	297.148	2.463	74.850
CCc1c(C)sc(NC(=O)[C@@H](C)Oc2ccccc2)c1N	304.125	3.607	64.350
O=C(Nc1cc2ccccc2c(=O)o1)c1ccc(Cl)nc1	300.030	3.094	72.200
Cc1ccc(OCC(=O)Nc2cc([N+](=O)[O-])ccc2F)cc1	304.086	3.060	81.470
Cc1cc(CC(=O)N2CCCCC[C@@H]2C)ccc1[N+](=O)[O-]	290.163	3.237	63.450
COc1cc(-c2c(C)oc3cc(O)ccc3c2=O)cc(C)c1O	312.100	3.497	79.900
Cc1cc(C)nc(-n2cc3c(c2NC(=O)c2ccco2)OC3)c1	309.111	3.227	69.290
CCCn1ncc2c(Nc3cccnc3SC)ncnc21	300.116	3.097	68.520
COC(=O)C1=C(C)N=C(SCC#N)[C@@H]1c1ccoc1C	290.073	2.788	75.590
Cc1nc2c(cnn2Cc2ccccc2Cl)cc1[N+](=O)[O-]	302.057	3.350	73.850
O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1cccc(Cl)c1	303.041	3.012	84.600
Cc1ccccc1NC(=O)N1CCc2cc([N+](=O)[O-])ccc21	297.111	3.498	75.480
CC(=O)c1ccc(N/C=C/C(=O)c2nc3ccccc3[nH]2)cc1	305.116	3.574	74.850
CNc1ccc(NC(=O)c2c(O)cc(OC)cc2OC)cc1	302.127	2.703	79.820
CCCC(=O)Nc1ccc(NC(=O)c2cccnc2)c(C)c1	297.148	3.381	71.090
C[C@@H](Nc1ccc(Cl)cc1)C(=O)Nc1cccc(C#N)c1	299.083	3.651	64.920
O=[N+]([O-])c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1	296.986	3.081	77.280
O=C(/C=N/NC(=O)c1ccco1)Nc1ccc(Cl)c(F)c1	309.032	2.426	83.700
CSc1cc(C#N)c([C@H](C#N)c2cccnc2)c(Cl)n1	300.024	3.379	73.360
COc1ccc(/C=C/C(=O)OCC(=O)c2ccco2)cc1C	300.100	3.036	65.740
Cc1csc(NCC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c1	302.073	3.659	72.240
C=C1NC(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc21	297.091	3.184	70.230
O=C(NC1CCCCCC1)c1n[nH]c(=O)c2ccccc12	285.148	2.376	74.850
CCCC(=O)Nc1nc2cc(Cl)c(Cl)cc2[nH]c1=O	299.023	2.969	74.850
Cc1c(OCC(C)C)sc2[nH]c(=O)c3cccc(N)c3c12	302.109	3.668	68.110
CCC(=O)c1ccc(Sc2cc([N+](=O)[O-])cnc2C)cc1	302.073	4.042	73.100
CCOc1coc(/C=C2\N=C(c3ccc(C)cc3)NC2=O)c1	296.116	2.904	63.830
CC(=O)c1ccc(NCc2ccc(C(=O)OC(C)C)o2)cc1	301.131	3.660	68.540
CCOC(=O)c1csc(Nc2ccc(OC(C)C)cn2)n1	307.099	3.246	73.340
Cc1ccc(-c2nn3c(-c4ccccn4)nnc3s2)cc1O	309.068	2.929	76.200
COc1nc(Oc2ccc([N+](=O)[O-])cc2)cc(C)c1Br	337.990	3.862	74.490
COC(=O)c1ccc(Cn2nc(C(C)C)cc2NC(C)=O)cc1	315.158	2.800	73.220
Cc1ccc(Oc2nc([O-])nc(Nc3ccccc3)n2)cc1C	307.120	3.098	82.990
CC(=O)Nc1ccc(OCC(=O)Nc2ccccc2C)cc1	298.132	2.971	67.430
CCC(=O)c1ccc(OC[C@H](O)c2ccc(N)cc2)cc1C	299.152	3.282	72.550
O=C(CSc1ncccn1)Nc1nc(C2CC2)cs1	292.045	2.541	67.770
CCC(=O)NCc1nnc(-c2cccc(Oc3ccccc3)c2)o1	323.127	3.555	77.250
CCOc1cc(O)cc(C(=O)Nc2cccnc2Cl)c1	292.061	3.092	71.450
CCOC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccc(C)cc1	298.143	2.439	69.040
CCN(CC)C(=O)c1sc(Nc2ccc(O)cc2)nc1C	305.120	3.383	65.460
COc1cccc(NC(=O)[C@H]2C[C@@H](c3ccco3)C2)c1O	287.116	3.126	71.700
CCOc1cc(NC(=O)c2ccco2)c(OC)c(OC)c1	291.111	2.948	69.930
COC(=O)COc1cc2oc(=O)c(Cl)c(C)c2cc1C	296.045	2.615	65.740
Cc1ccc(NC(=O)CSc2nnc(N)s2)cc1Cl	314.006	2.813	80.900
O=C([O-])c1ccc(C(=O)Nc2ccc3ccccc3c2)cc1	290.082	2.456	69.230
COc1ccc(CSCC(=O)Nc2ccccc2C#N)o1	302.073	3.032	75.260
COC(=O)C1C(C)=NC2=C(C(=O)CCC2)[C@H]1c1ccccn1	298.132	2.436	68.620
Cc1c(C(N)=O)cccc1-c1nnc2ccc3ccccc3n12	302.117	2.957	73.280
CC(=O)Oc1ccc(C(=O)N/N=C/[C@H]2CC=CC[C@H]2C)cc1	300.147	2.930	67.760
Cc1ccnc(NC(=O)CSc2nnc(C(C)C)s2)c1	308.077	3.096	67.770
O=C(NCc1cccnc1)Nc1nc(-c2ccccc2)cs1	310.089	3.527	66.910
COC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1ccc(Cl)cc1	304.061	2.595	85.340
O=[N+]([O-])c1ccc(-c2csc(N3CCCCC3)n2)cn1	290.084	3.104	72.160
CC1=CC2=CN(C(=O)CSc3nnc(-c4ccco4)o3)C2=C1	313.052	2.992	72.370
COc1cc(NC(=O)CNc2ccc(C)c(C)c2)ccc1O	300.147	3.068	70.590
Cc1cccc(NC(=O)c2c(C)ccc(C)c2[N+](=O)[O-])c1F	302.107	3.911	72.240
COc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1	313.088	3.302	67.010
CSc1n[nH]c(=S)n1/N=C/c1cc(Cl)ccc1O	299.991	2.904	66.200
CC1=C(C(=O)N2CCCC[C@@H]2C)[C@@H](C#N)Nc2ccccc2N1	310.179	3.091	68.160
CCOC(=O)[C@@H](C(=O)Nc1nccc2ccccc12)C(C)C	300.147	3.009	68.290
CCOc1ccc(Sc2ncccc2S(N)(=O)=O)cc1	310.045	2.279	82.280
C[C@H](Nc1cccc2ccccc12)C(=O)N/N=C/c1ccc[nH]1	306.148	3.119	69.280
CCOC(=O)c1c(NC(=O)CCOC)oc2ccccc12	291.111	2.585	77.770
N#CCc1nc(-c2ccccc2)oc1NC[C@H]1CCCO1	283.132	2.999	71.080
N#CCc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1	322.089	3.360	81.570
CCOc1ccc(/C=N/c2ccc(C(N)=O)cc2)c(OC)c1	298.132	2.943	73.910
Cc1cc(-c2nnc(Cc3cccc(F)c3)o2)cc(=O)o1	286.075	2.728	69.130
Cc1nc(Sc2c(C)cccc2Cl)c(F)c([N+](=O)[O-])n1	313.009	3.945	68.920
COC(=O)c1ccc(/C=N/OC(=O)c2ccc(C)cc2)cc1	297.100	2.973	64.960
CC(C)C(=O)N[C@H](c1ccco1)c1c(O)ccc2cccnc12	310.132	3.395	75.360
COC(=O)c1scc(C)c1NC(=O)NC1CCCCC1	296.119	3.297	67.430
O=C(/N=C/c1nc2ccccc2c(=O)o1)c1ccc(Cl)cc1	312.030	3.101	72.530
O=C(Nc1ccc(N2CCCC2)cc1)c1ccc(O)cc1O	298.132	2.950	72.800
COC(=O)c1sccc1NC(=O)[C@H](C#N)c1ccccc1	300.057	2.781	79.190
CCOc1ccc(/C=C/C(=O)CC(=O)c2ccccc2[O-])o1	299.092	2.607	79.570
Nc1c(-c2ccccc2Cl)nnn1-c1cc(Cl)ccn1	305.024	3.218	69.620
Cc1ccc(/C=N/NC(=O)Cc2ccccc2)c([N+](=O)[O-])c1	297.111	2.596	84.600
O=C(/C=C/c1cccc([N+](=O)[O-])c1)NCc1cccc(F)c1	300.091	3.064	72.240
CC(=O)[C@H](C)Sc1nnc2c(n1)[nH]c1ccc(Cl)cc12	306.034	3.229	71.530
COc1ccc(Cl)cc1NC(=O)c1cncc(C)c1C#N	301.062	3.176	75.010
C=S(N)(=O)c1ccc(C(=O)O[C@H]2CCCC[C@H]2C)cc1	295.124	2.371	69.390
Cc1cc(C(=O)N/N=C/c2ccc(Cl)cc2Cl)no1	297.007	3.054	67.490
COc1ccccc1[N-]S(=O)(=O)c1ccc(Cl)nc1	297.011	3.138	70.360
COc1ccc(/C(C)=N/NC(=O)c2cc3ccccc3[nH]2)cc1	307.132	3.331	66.480
COc1ccc(OCC(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1	316.106	2.929	90.700
O=C(Nc1cc2cc(OC(F)(F)F)ccc2oc1=O)C1CC1	313.056	3.040	68.540
Cc1ccc(Cc2cnc(-c3snnc3[N+](=O)[O-])s2)cc1	318.025	3.469	81.810
Cn1c(=O)[nH]c2ccc(-c3nc4cc(Cl)ccc4o3)cc21	299.046	3.328	63.820
COc1ccc(O[C@@H](C)C(=O)Nc2cc(C)ccc2O)cc1	301.131	3.115	67.790
O=C(NC1CCCCC1)c1ccccc1-c1nnsn1	288.104	2.663	67.770
CN(C)C(=O)/C=C/C(=O)c1ccc(-c2ccc(C#N)cc2)o1	294.100	2.645	74.310
COc1nc(NC(=O)c2c(C)[nH]c3ccccc23)c(C)s1	301.088	3.502	67.010
Cc1ccccc1NC(=O)Cc1ccccc1NC(=O)CC#N	307.132	3.028	81.990
N#C[C@@]1(c2ccc(O)cc2)Cc2cc3ccccc3cc2C1=O	299.095	3.746	61.090
COc1cccc(/C=N/NC(=O)Cc2cccc(C)c2)c1O	298.132	2.402	70.920
C=CC[C@@H](C#N)S(=O)(=O)c1ccc(Cl)c2cccnc12	306.023	3.130	70.820
COc1ccccc1-c1n[nH]c(-c2ccc3c(c2)OCO3)n1	295.096	2.876	69.260
CCC(=O)Nc1nnc(NC(=O)C(C)(C)C)s1	256.099	1.871	83.980
Cc1ccc2c(N)c(C(=O)Nc3cccc(F)c3)sc2[nH+]1	302.076	2.997	69.260
COc1ccc([C@@H]2Nc3ccccc3C(=O)N2O)c(OC)c1	300.111	2.660	71.030
CN1Cc2cc(NC(=O)c3ccc(C#N)cc3)ccc2C1=O	291.101	2.396	73.200
CSC1=C(C#N)[C@@H](c2ccc(Cl)cc2)C(C#N)=C(N)O1	303.023	3.246	82.830
CCOc1ccccc1NC1=NS(=O)(=O)c2ccccc21	302.073	2.646	67.760
CCOc1ccccc1NC(=O)c1ccc2nc(C)n[nH]c1-2	296.127	2.869	79.900
Cc1noc(NC(=O)CC(=O)c2ccc(Cl)cc2)c1C	292.061	3.156	72.200
CCOC(=O)c1c(NCc2cccnc2)[nH]c2ccccc12	295.132	3.352	67.010
CCOC(=O)c1[nH]nc(-c2ccccc2)c1Cn1ccnc1	296.127	2.498	72.800
CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1O2	303.057	2.892	72.470
CC(=O)/C(=C1\Oc2ccccc2C=C1O)c1ccc(=O)oc1	296.068	2.931	76.740
CC(C)C(=O)Nc1ccc(NC(=O)c2nccs2)cc1	289.088	2.990	71.090
COCc1nnc(NC(=O)Oc2ccccc2Cl)s1	299.013	2.949	73.340
COC(=O)[C@H](C)N(C#N)c1ccc(C(=O)C(C)(C)C)cc1C	302.163	3.073	70.400
Cc1ccc2nc(NC(=O)c3ccc(C#N)cc3)sc2n1	294.058	3.124	78.670
CCOc1ccc(/C=N/NC(=O)c2ccco2)cc1OCC	302.127	2.841	73.060
Cc1ncc(-c2nnc(Sc3ccccc3)n2C)cc1C#N	307.089	3.208	67.390
O=C([O-])c1ccccc1Nc1ccc(Nc2ccccc2)nc1	304.109	2.932	77.080
O=S(=O)(Nc1ccccc1O)c1ccc(Cl)c(F)c1	300.998	2.986	66.400
O=C(NC1Cc2ccccc21)c1ccc(Cl)cc1[N+](=O)[O-]	302.046	3.275	72.240
Cc1cc(NC(=O)c2ccccc2)c(O)cc1-n1ccnc1C	307.132	3.447	67.150
COC(=O)/C(C#N)=N/c1ccc(Sc2ccccc2)nc1	297.057	3.002	75.340
Cc1cccc(OCC(=O)Nc2ccc(F)c([N+](=O)[O-])c2)c1	304.086	3.060	81.470
CCOc1ccc([C@@H]2C[C@H](c3ccccc3)NN2N)c(O)c1	299.163	2.657	70.750
O=C(NCc1ccccc1)c1csc(-c2cccnn2)n1	296.073	2.530	67.770
C=CC[P@](=O)(OCC)[C@H](O)c1ccc(Cl)cc1N	289.063	3.414	72.550
CCn1cc(C(=O)Nc2cc(C)cc(C)c2)c(C(=O)OC)c1O	316.142	2.869	80.560
CCC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1	304.088	2.836	75.270
Cn1cc([C@H](C#N)C(=O)c2cccc(O)c2)c2ccccc21	290.106	3.374	66.020
O=C(Nc1nc2sc3c(c2c(=O)[nH]1)CCCC3)c1ccccc1	325.088	3.116	74.850
COc1c(C)cccc1C(=O)c1ccccc1NC(N)=O	284.116	2.725	81.420
CCCC(=O)N(C)C(=O)c1ccc(-c2ccc(N)cc2)nc1	297.148	2.730	76.290
CC[C@@H](C)NC(=O)c1cc2c(=O)[nH]c3ccccc3c2nc1C	309.148	2.913	74.850
N#Cc1ccccc1CSc1nnc(CO)n1-c1ccccc1	322.089	2.924	74.730
COc1ccccc1NC(=O)COc1ccc([N+](=O)[O-])cc1	302.090	2.621	90.700
CC(C)C(C(=O)N/N=C/c1ccc(N)cc1)c1ccccc1	295.168	3.159	67.480
Cc1cc(C)c2cc(C)c3nnc(SC(N)=O)n3c2c1C	300.104	3.287	73.280
CCOc1ccc2nc(NC(=O)c3ccccc3O)sc2c1	314.073	3.653	71.450
COC(=O)c1sc2nnc(-c3ccccc3)c(C)c2c1N	299.073	3.036	78.100
Cc1cc(C#N)ccc1C(=O)NCc1ccc2c(c1)OCO2	294.100	2.525	71.350
[H]/N=C1/C(C#N)=C2C(=O)CCSC2=N[C@@H]1Cc1ccccc1	295.078	2.556	77.070
COc1ccc(S(=O)(=O)Nc2ccc(C)c(C)c2)cc1O	307.088	2.818	75.630
C[C@H]1CN(C(=O)c2ccc([N+](=O)[O-])cc2)c2cc(O)ccc21	298.095	3.064	83.680
COc1ccc(Nc2nc(NCc3cccnc3)ns2)cc1	313.100	3.297	71.960
Cc1ccc(NC(=O)c2c(Cl)ccc(Cl)c2N)nn1	296.023	2.926	80.900
C[C@@H](O)Cn1nc2nc(NC3CCCC3)nc-2c2ccccc21	311.175	2.666	75.860
CC[C@H](NC(=O)c1cc(C)c(O)c(O)c1)C(C)(Cl)Cl	305.059	3.108	69.560
Cc1cc(=O)oc2cc(OC(=O)c3ccc(N)cc3)ccc12	295.084	2.903	82.530
CCOC(=O)CNc1nc(Cl)nc(-c2ccccc2)c1O	307.072	2.478	84.340
CC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)OCO3)cc1	298.095	3.262	76.660
COc1ccc(NS(=O)(=O)c2ccccc2)c(C)c1O	293.072	2.510	75.630
Cc1cc(C)cc(NC(=O)CSc2nnc(C3CC3)o2)c1	303.104	3.295	68.020
CC1=NC(C)=C(C#N)[C@@H](c2ccc3c(c2)OCO3)C1(C)C	282.137	3.797	54.610
CC(=O)Nc1cccc(C(=O)Oc2cccc3ncccc23)c1	306.100	3.412	68.290
COc1ccc([C@@H]2CCCN2C(=O)NC(C)(C)C)cc1[N+](=O)[O-]	321.169	3.248	84.710
CC(=O)N(c1cccc(N)c1)S(=O)(=C(C)C)C(C)(C)C	296.156	2.832	63.400
COc1ccc([C@H](C)NS(=O)(=O)c2ccccc2)cc1O	307.088	2.440	75.630
NC(=O)Nc1ccccc1C(=O)c1cc(F)c(F)cc1F	294.062	2.826	72.190
O=C1OC(c2cnc3ccccc3c2)=N/C1=C/c1ccco1	290.069	3.172	64.690
Cc1ccc(NC(=S)NC(=O)c2cccs2)c([N+](=O)[O-])c1	321.024	3.092	84.270
CC1(C)Cc2ccccc2N1C(=O)c1ccccc1[N+](=O)[O-]	296.116	3.576	63.450
O=C([O-])c1ccc([N+](=O)[O-])cc1SCc1ccc(F)cc1	306.024	2.390	83.270
COc1cccc(CSc2nnc(-c3ccccn3)o2)n1	300.068	2.828	73.930
CC(C)(C)C(=O)C(C)(C)NC(=O)c1nc2ccccc2[nH]1	287.163	2.687	74.850
Cc1cccnc1NC(=O)/C=C/c1c(O)ccc2cccnc12	305.116	3.296	75.110
N#Cc1ccc(-c2nnn(-c3cccc4ccccc34)n2)cc1	297.101	3.354	67.390
O=C(OCc1ccccc1F)c1cc2cc(O)ccc2[nH]1	285.080	3.370	62.320
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccc(F)cc1F	302.087	2.780	76.110
COc1ccc(-c2c([O-])n(C)c3ccccc23)c([N+](=O)[O-])c1	297.088	2.836	80.360
C[C@@H](C(=O)N/N=C/c1ccc(Cl)s1)c1ccc(N)cc1	307.055	3.238	67.480
COC(=O)c1sc2nc(C)c(C(C)=O)c(C)c2c1C#N	288.057	2.774	80.050
O=C(Nc1ccc2c(c1)COC/C2=C\c1ccco1)c1cc[nH]n1	321.111	3.326	80.150
O=C(OCc1ccccc1F)c1cc([N+](=O)[O-])ccc1Cl	309.020	3.744	69.440
CCOc1ccccc1[N-]S(=O)(=O)c1ccccc1NC	305.097	3.521	69.500
CC(=O)c1ccc(Oc2nc(C)nc(-c3ccncc3)n2)cc1	306.112	3.237	77.860
O=C(N/N=C/c1cc(Cl)ccc1O)c1ccccc1O	290.046	2.515	81.920
O=C(NC(=O)c1ccccc1O)Nc1ccc(F)c(Cl)c1	308.036	3.147	78.430
CC1=C(C(=O)OCc2ccc(C)cc2)[C@@H](C)CCC(C#N)=N1	296.152	3.707	62.450
COc1cccc([C@@H]2OC(=O)c3ccc(C)cc32)c1[N+](=O)[O-]	299.079	3.172	78.670
N#C/C(=C\c1ccc(OC(=O)c2ccccc2)cc1)C(N)=S	308.062	3.099	76.110
O=C(N/N=C/c1ccc(-c2ccccc2)cc1)c1cc[nH]n1	290.117	2.841	70.140
COc1ccc2c(C)c3sc(-c4ncccn4)nc3nc2n1	309.068	3.014	73.680
CC(=O)Nc1ccc(C(=O)NCc2ccco2)c(C(C)C)c1	300.147	3.291	71.340
CC(C)(C)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1O	305.109	3.105	80.390
C[C@@H](Cc1ccco1)NC(=O)c1cc(Cl)ccc1O	279.066	3.000	62.470
COc1ccc(N2Cc3ccc([N+](=O)[O-])cc3C2=O)cc1C	298.095	3.072	72.680
COc1cc(-c2nnccc2NC(=O)c2ccccc2)ccc1O	321.111	3.110	84.340
COc1cccc(NC(=S)c2ccc([N+](=O)[O-])c(C)c2)n1	303.068	3.094	77.290
CCOc1[nH]c2ccc(Oc3ccccc3)cc2c1C(=O)NC	310.132	3.719	63.350
COc1ccc2oc3c(C)c(O[C@H](C)C(=O)[O-])ccc3c2c1	299.092	2.420	71.730
O=C(Nc1cc(-c2ccccc2)nnc1[O-])c1ccccc1	290.094	2.470	77.940
[H]/[O+]=c1/ccc(-c2ccc(O)cc2)nc2c(Cl)cc(O)cc12	300.042	2.971	74.750
COc1ccccc1OCC(=O)Nc1ccc(Cl)c(N)c1	306.077	2.948	73.580
Cc1ccc(O)c(C(=O)COC(=O)c2ccccc2Cl)c1	304.050	3.394	63.600
COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(C(C)C)cc1	288.147	2.611	67.430
Cn1c(-c2ccccc2)cnc1NC(=O)/C=C/c1ccco1	293.116	3.332	60.060
COc1ccc(C(N)=O)c(-c2cc(Cl)sc2N)c1C	296.039	3.067	78.340
CCC(=O)Nc1cc(-c2ccc(Cl)cc2)ccc1C(=O)[O-]	302.059	2.719	69.230
Cc1ccccc1NC(=O)[C@@H]1CC(=O)Nc2ccc(O)cc21	296.116	2.765	78.430
NC(=O)CCC(=O)Nc1cc(Cl)ccc1-c1ccccc1	302.082	3.211	72.190
Cc1ccc(S(=O)(=O)Nc2c(C)cccc2C)cc1N	290.109	2.995	72.190
CCc1nn(-c2ccccc2)c2cc(OC(=O)CC#N)ccc12	305.116	3.407	67.910
CCOc1ccccc1NC(=O)[C@@H](C#N)Cc1cccnc1	295.132	2.801	75.010
CCC(=O)c1ccccc1NC(=O)COc1nc(C)cc(C)n1	313.143	2.704	81.180
Cc1ccc(C(=O)Nc2ccccc2C(F)(F)F)c(O)c1N	310.093	3.554	75.350
NNC(=O)c1ccc(-c2csc(Nc3ccccc3)n2)cc1	310.089	3.157	80.040
COc1ccc(/C(C)=N\NC(=O)c2c[nH]c3ccccc23)cc1	307.132	3.331	66.480
O=C(Nc1ccc(Cl)nn1)c1ccc(C(F)(F)F)nc1	302.018	2.796	67.770
O=C(NNc1ccc2c(c1)OCCO2)Nc1ccc(F)cc1	303.102	2.746	71.620
CC(=O)[C@@H]1Nc2ccccc2NC2=C1C(=O)CC(C)(C)C2	284.152	3.125	58.200
C[C@@H](C(=O)Nc1cccc(Cl)c1)n1nnc2ccccc21	300.078	3.284	59.810
CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccccc1	313.131	2.541	78.620
N#Cc1nc(-c2cccc(Cl)c2)oc1N1CCCCC1=O	301.062	3.384	70.130
CC(C)OC(=O)Nc1ccccc1C(=O)N(C)c1ccco1	302.127	3.513	71.780
O=C1CC[C@@H]([N+](=O)[O-])[C@H](c2cccc(Oc3ccccc3)c2)N1	312.111	3.075	81.470
COc1ccc(OCC(=O)Nc2ccc(C#N)c(C)c2)cc1	296.116	2.893	71.350
COc1ccc([C@H]2C(C#N)=C(N)S[C@@H]2C(C)=O)cc1Cl	308.039	2.830	76.110
N#CC1=C(N)S[C@@H](C(=O)c2ccccc2)[C@H]1c1ccccc1	306.083	3.462	66.880
COc1ccccc1NC(=O)c1cc2ccccc2oc1=O	295.084	3.054	68.540
COC(=O)c1ccccc1NC(=O)Nc1ccc(OC)cc1	300.111	3.126	76.660
NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1	308.012	3.345	72.190
Cc1cc(C(=O)Nc2cc3c(cc2Cl)OCO3)ccc1O	305.045	3.335	67.790
O=Cc1cc(Cl)c(O)c(C=C2C(=O)c3ccccc3C2=O)c1	312.019	3.321	71.440
CC(=O)Oc1ccc(N2C(=O)c3ccccc3C2=O)cc1C	295.084	2.721	63.680
Cc1ccc(/C=C2\C(=O)NC(=O)c3ccccc32)cc1C#N	288.090	2.677	69.960
Nc1ccc(-c2nnsc2C(=O)c2ccccc2F)cc1	299.053	3.157	68.870
Cc1cc(C(=O)Nc2ccc(Cl)cc2)c(C(=O)NN)s1	309.034	2.566	84.220
CC(C)c1cc(NC(=O)CCl)c(-c2ccco2)[nH]c1=O	294.077	2.936	75.100
O=C(NC(=S)Nc1cccc(F)c1)c1cccc([N+](=O)[O-])c1	319.043	2.861	84.270
Cc1ccc(Cn2cc(-c3ccc([N+](=O)[O-])cc3)nn2)cc1	294.112	3.210	73.850
Cc1cccc(NC(=S)Nc2ccc3[nH]c(=O)[nH]c3c2)c1	298.089	2.974	72.710
COC(=O)[C@H](C#N)c1ccc(CNc2cccc(C)c2)cn1	295.132	2.782	75.010
CSc1ccc(NC(=O)COC(=O)c2ccccc2)o1	291.057	2.797	68.540
O=Cc1ccc(Sc2cc(Cl)ccc2[N+](=O)[O-])nc1	293.987	3.607	73.100
O=C(Nc1nnc(Cc2ccc(F)cc2)s1)c1ccco1	303.048	3.113	68.020
O=C(NNc1cccc([N+](=O)[O-])c1)c1ccccc1Cl	291.041	3.005	84.270
Cc1ccc(-n2c(N)c(C#N)c3nc4ccccc4nc32)cc1	299.117	3.336	80.520
Cc1ccc(O)c(NS(=O)(=O)c2c(C)cc(C)nc2C)c1	306.104	2.822	79.290
CC(=O)c1cccc(NC(C#N)=C(C=O)c2ccc(F)cc2)c1	308.096	3.574	69.960
CCC1=NC(=O)/C(=C/c2ccc3c(c2)OCO3)C(C#N)=C1C	294.100	3.030	71.680
COc1cc2c(cc1/C=N\n1cnnc1)Oc1ccccc1O2	308.091	3.067	70.760
COC(=O)[C@@H](C)Sc1nc2ccc(OC)cc2cc1C#N	302.073	2.769	72.210
CC(=O)Nc1ccc(NC(=O)COc2cccc(C)c2)cc1	298.132	2.971	67.430
CCOc1ccc(OCC(=O)Nc2ccc(C#N)cc2)cc1	296.116	2.974	71.350
COc1ccc2cc(Cn3c(O)c[nH]c3=S)c(O)cc2c1	302.073	3.167	70.410
Cc1nc2cc(O)ccc2nc1NC(=O)Cc1ccccc1	293.116	2.825	75.110
COC(=O)c1[nH]cnc1NCc1ccc(OCC(C)C)cc1	303.158	2.843	76.240
Cc1cc(Oc2ccc(C)c(C)c2)nc(SCC(N)=O)n1	303.104	2.772	78.100
O=C(Cc1ccccn1)Nc1nnc(-c2cccs2)s1	302.030	2.843	67.770
O=C(Nc1nccs1)c1ccc(Cn2cc(Cl)cn2)o1	308.013	2.887	72.950
COc1cc(C2CC(C#N)CC(C)(C)CC2=O)ccc1O	287.152	3.403	70.320
CCOC(=O)c1cc(NC(=O)c2ccccc2C)ccc1O	299.116	3.130	75.630
CCCC(=O)Nc1cc2nn(-c3ccccc3)nc2cc1O	296.127	2.865	80.040
Cc1ccc(-n2cnc(N)c2C(=O)OCc2ccccc2)cc1	307.132	3.120	70.140
CCOC(=O)c1ccc(C#N)c(SCc2cc(C)on2)c1	302.073	3.324	76.120
CCC(=O)Oc1ccc(NC(=O)c2ccc(OC)cc2)cc1	299.116	3.263	64.630
CC(=O)Nc1ccc2[nH]c(Cc3ccc(C)cc3)nc2c1O	295.132	3.126	78.010
COc1cc(C(=O)Nc2cc(Cl)ccc2OC)ccc1N	306.077	3.192	73.580
NNC(=O)c1cccc(NC(=O)C2CCCCC2)c1Cl	295.109	2.462	84.220
CCCC(=O)Nc1ccc(C(=O)NN=C2CCCCC2)cc1	301.179	3.475	70.560
Cc1cccc([N+](=O)[O-])c1-c1cc(Cl)nn1[C@@H](C)CO	295.072	2.973	81.190
CCOc1ccc(S(=O)(=O)Nc2ccccc2)c(O)c1C	307.088	2.900	75.630
CC1=CC(=NC(=O)C(C)C)[C@@H](c2cccc(O)c2)C(C)=C1[O-]	298.145	2.694	72.720
CCOc1ccc(C(=O)NCc2cccc([N+](=O)[O-])c2)cc1	300.111	2.924	81.470
Cc1ccc(C(=O)n2nc(C(=O)c3ccccc3)o2)cc1C	294.100	3.012	65.100
CC(=O)c1nn(C(=O)c2ccc(-c3ccccc3)cc2)nc1C	305.116	3.145	64.850
COc1ccc(NC2=CC(=O)C[C@@H](c3ccco3)C2)cc1O	299.116	3.436	71.700
Cc1ccc(N2C(=O)C=CC2=C(C#N)c2ccccc2O)c(O)c1	318.100	3.244	84.560
CCc1c(C)sc(NC(=O)N2CCCCC2)c1C(N)=O	295.135	2.736	75.430
O=C(N/N=C/c1cccs1)c1cc(-c2cccs2)n[nH]1	302.030	2.964	70.140
Cc1ccc(C=C(C#N)C#N)cc1S(=O)(=O)c1ccccc1	308.062	3.258	81.720
Cc1c(Cl)cccc1OCc1nc(-c2cccnc2)no1	301.062	3.672	61.040
CC(=O)c1c(C)nc(Nc2cccc(Cl)c2)n2cnnc12	301.073	3.032	72.180
Cc1ccccc1NC(=S)Nc1ccc(NC(N)=O)cc1	300.104	3.295	79.180
CCOC(=O)CCSc1nnc(-c2ccccc2C)o1	292.088	3.090	65.220
